variant,arm,load,seed,map_rows,map_cols,num_robots,num_stations,robot_density,order_arrival_count,completion_fraction,completed_orders,completed_tasks,avg_task_duration,avg_excess_delay,open_order_count,pending_order_count,stall_ratio_mean,stall_ratio_max,deadlock_ratio_mean,deadlock_ratio_max,congestion_events,severe_events,risk_rate_per_100
map40_r240_s4,jsq,high,708,40,40,240,4,0.15,550,0.4672727272727273,257,1215,89.35473251028806,67.29794238683128,293,110,0.040594,0.058333,0.535628,0.9125,1334,1268,88.9333
map40_r240_s4,jsq,high,709,40,40,240,4,0.15,540,0.9425925925925925,509,2120,71.07405660377358,46.17877358490566,31,0,0.006636,0.041667,0.023589,0.1125,53,11,3.5333
map40_r240_s4,jsq,high,710,40,40,240,4,0.15,542,0.6457564575645757,350,1612,55.04900744416874,32.38895781637717,192,37,0.044303,0.066667,0.450786,0.795833,1342,1299,89.4667
map40_r240_s4,phasec,high,701,40,40,240,4,0.15,564,0.8315602836879432,469,2130,70.94647887323944,46.428638497652585,95,0,0.042278,0.104167,0.119117,0.391667,649,620,43.2667
map40_r240_s4,phasec,high,702,40,40,240,4,0.15,549,0.5063752276867031,278,1357,68.72512896094325,46.207811348563006,271,71,0.054842,0.083333,0.502761,0.966667,1267,1209,84.4667
map40_r240_s4,phasec,high,703,40,40,240,4,0.15,578,0.49480968858131485,286,1393,54.58722182340273,32.23402727925341,292,115,0.045228,0.0875,0.489217,0.941667,1129,1105,75.2667
map40_r240_s4,phasec,high,704,40,40,240,4,0.15,597,0.47068676716917923,281,1356,96.25368731563422,73.27949852507375,316,119,0.050403,0.083333,0.564353,0.975,1255,1251,83.6667
map40_r240_s4,phasec,high,705,40,40,240,4,0.15,598,0.6839464882943144,409,1869,72.91653290529695,49.235955056179776,189,21,0.060006,0.129167,0.273486,0.791667,1247,1140,83.1333
map40_r240_s4,phasec,high,706,40,40,240,4,0.15,566,0.7950530035335689,450,1992,64.92218875502007,41.10291164658634,116,0,0.045517,0.1125,0.118561,0.545833,541,420,36.0667
map40_r240_s4,phasec,high,707,40,40,240,4,0.15,523,0.7017208413001912,367,1736,53.58755760368663,30.546658986175114,156,4,0.034817,0.058333,0.356786,0.7125,1217,1211,81.1333
map40_r240_s4,phasec,high,708,40,40,240,4,0.15,550,0.9018181818181819,496,2082,60.069164265129686,35.00816522574448,54,0,0.031469,0.104167,0.030933,0.1,182,37,12.1333
map40_r240_s4,phasec,high,709,40,40,240,4,0.15,540,0.6925925925925925,374,1689,59.0331557134399,35.51332149200711,166,24,0.03815,0.079167,0.273944,0.733333,995,932,66.3333
map40_r240_s4,phasec,high,710,40,40,240,4,0.15,542,0.7121771217712177,386,1800,60.053333333333335,36.346666666666664,156,9,0.040272,0.070833,0.341606,0.720833,1120,1115,74.6667
map40_r288_s4,combo_s1_j1,low,701,40,40,288,4,0.18,496,0.7983870967741935,396,1747,76.36920435031483,53.57183743560389,100,0,0.041609,0.090278,0.171171,0.423611,1006,929,67.0667
map40_r288_s4,combo_s1_j1,low,702,40,40,288,4,0.18,339,0.9085545722713865,308,1301,52.72867025365104,26.850115295926212,31,0,0.015553,0.045139,0.020725,0.059028,0,0,0.0
map40_r288_s4,combo_s1_j1,low,703,40,40,288,4,0.18,563,0.4866785079928952,274,1297,59.397841171935234,38.491904394757135,289,108,0.067787,0.100694,0.417338,0.774306,1225,1150,81.6667
map40_r288_s4,combo_s1_j1,low,704,40,40,288,4,0.18,536,0.5186567164179104,278,1375,65.48072727272728,43.48290909090909,258,78,0.046657,0.090278,0.34662,0.791667,1116,1034,74.4
map40_r288_s4,combo_s1_j1,low,705,40,40,288,4,0.18,470,0.725531914893617,341,1631,68.24095646842429,44.90741876149602,129,2,0.053931,0.111111,0.310627,0.548611,1340,1262,89.3333
map40_r288_s4,combo_s1_j1,low,706,40,40,288,4,0.18,521,0.40307101727447214,210,1079,126.40037071362373,105.35588507877665,311,104,0.049123,0.097222,0.511076,0.847222,1331,1277,88.7333
map40_r288_s4,combo_s1_j1,low,707,40,40,288,4,0.18,338,0.5650887573964497,191,1010,100.84158415841584,78.72673267326732,147,4,0.071731,0.111111,0.324488,0.638889,1342,1240,89.4667
map40_r288_s4,combo_s1_j1,low,708,40,40,288,4,0.18,356,0.7780898876404494,277,1251,53.62190247801759,30.69304556354916,79,0,0.024313,0.045139,0.199718,0.34375,1251,1184,83.4
map40_r288_s4,combo_s1_j1,low,709,40,40,288,4,0.18,404,0.7128712871287128,288,1357,63.13559322033898,40.85924834193073,116,0,0.028738,0.065972,0.228505,0.503472,1139,1108,75.9333
map40_r288_s4,combo_s1_j1,low,710,40,40,288,4,0.18,374,0.5855614973262032,219,1079,57.3725671918443,35.84059314179796,155,8,0.039414,0.065972,0.308606,0.65625,1198,1137,79.8667
map40_r288_s4,greedy,low,701,40,40,288,4,0.18,496,0.4879032258064516,242,1142,129.0201401050788,108.85901926444834,254,65,0.076931,0.114583,0.487681,0.746528,1345,1299,89.6667
map40_r288_s4,greedy,low,702,40,40,288,4,0.18,339,0.9587020648967551,325,1339,47.554891710231516,22.41374159820762,14,0,0.00109,0.024306,0.003058,0.013889,0,0,0.0
map40_r288_s4,greedy,low,703,40,40,288,4,0.18,563,0.38898756660746003,219,1085,109.47649769585253,89.17880184331797,344,142,0.08028,0.131944,0.53865,0.774306,1412,1383,94.1333
map40_r288_s4,greedy,low,704,40,40,288,4,0.18,536,0.2574626865671642,138,846,175.32151300236407,156.12174940898345,398,165,0.084975,0.121528,0.575201,0.857639,1309,1299,87.2667
map40_r288_s4,greedy,low,705,40,40,288,4,0.18,470,0.6191489361702127,291,1355,62.980811808118084,41.661254612546124,179,20,0.05844,0.104167,0.367875,0.711806,1320,1149,88.0
map40_r288_s4,greedy,low,706,40,40,288,4,0.18,521,0.3915547024952015,204,974,132.2227926078029,113.36755646817248,317,126,0.058141,0.097222,0.537993,0.760417,1324,1312,88.2667
map40_r288_s4,greedy,low,707,40,40,288,4,0.18,338,0.4408284023668639,149,847,38.52420306965762,20.243211334120424,189,7,0.033252,0.052083,0.445486,0.777778,1436,1415,95.7333
map40_r288_s4,greedy,low,708,40,40,288,4,0.18,356,0.5421348314606742,193,969,51.089783281733745,31.71517027863777,163,6,0.062782,0.086806,0.379868,0.680556,1259,1252,83.9333
map40_r288_s4,greedy,low,709,40,40,288,4,0.18,404,0.6188118811881188,250,1253,90.27214684756584,68.58579409417398,154,10,0.045002,0.076389,0.316843,0.65625,1198,1156,79.8667
map40_r288_s4,greedy,low,710,40,40,288,4,0.18,374,0.5026737967914439,188,1016,55.87303149606299,36.07775590551181,186,16,0.056384,0.072917,0.410926,0.71875,1386,1328,92.4
map40_r288_s4,hungarian,low,701,40,40,288,4,0.18,496,0.36693548387096775,182,949,187.0368809272919,167.56164383561645,314,89,0.055097,0.090278,0.555407,0.857639,1345,1295,89.6667
map40_r288_s4,hungarian,low,702,40,40,288,4,0.18,339,0.9587020648967551,325,1339,47.82001493651979,22.769977595220315,14,0,0.00103,0.027778,0.003081,0.006944,0,0,0.0
map40_r288_s4,hungarian,low,703,40,40,288,4,0.18,563,0.33747779751332146,190,1069,106.53882132834424,86.61178671655753,373,148,0.084352,0.138889,0.530634,0.895833,1334,1327,88.9333
map40_r288_s4,hungarian,low,704,40,40,288,4,0.18,536,0.333955223880597,179,1005,147.3134328358209,127.42487562189055,357,139,0.095947,0.149306,0.539134,0.875,1334,1315,88.9333
map40_r288_s4,hungarian,low,705,40,40,288,4,0.18,470,0.5595744680851064,263,1263,106.53523357086303,85.24544734758511,207,35,0.050896,0.107639,0.434039,0.729167,1340,1233,89.3333
map40_r288_s4,hungarian,low,706,40,40,288,4,0.18,521,0.43186180422264875,225,1099,51.69244767970883,31.40036396724295,296,101,0.04666,0.076389,0.496125,0.836806,1330,1253,88.6667
map40_r288_s4,hungarian,low,707,40,40,288,4,0.18,338,0.4349112426035503,147,832,40.25480769230769,21.889423076923077,191,10,0.039264,0.048611,0.450035,0.78125,1430,1406,95.3333
map40_r288_s4,hungarian,low,708,40,40,288,4,0.18,356,0.36235955056179775,129,778,193.94344473007712,172.7956298200514,227,31,0.095407,0.138889,0.553292,0.819444,1356,1295,90.4
map40_r288_s4,hungarian,low,709,40,40,288,4,0.18,404,0.6138613861386139,248,1250,87.0016,65.4176,156,8,0.045847,0.083333,0.317669,0.666667,1198,1156,79.8667
map40_r288_s4,hungarian,low,710,40,40,288,4,0.18,374,0.49732620320855614,186,1012,55.85671936758893,36.133399209486164,188,17,0.056384,0.072917,0.411544,0.71875,1386,1328,92.4
map40_r288_s4,jsq,low,701,40,40,288,4,0.18,496,0.4879032258064516,242,1142,129.03152364273205,108.86252189141857,254,65,0.076931,0.114583,0.487653,0.746528,1345,1299,89.6667
map40_r288_s4,jsq,low,702,40,40,288,4,0.18,339,0.9587020648967551,325,1339,47.554891710231516,22.41374159820762,14,0,0.00109,0.024306,0.003058,0.013889,0,0,0.0
map40_r288_s4,jsq,low,703,40,40,288,4,0.18,563,0.38898756660746003,219,1085,109.47649769585253,89.17880184331797,344,142,0.08028,0.131944,0.53865,0.774306,1412,1383,94.1333
map40_r288_s4,jsq,low,704,40,40,288,4,0.18,536,0.2574626865671642,138,846,175.32151300236407,156.12174940898345,398,165,0.084975,0.121528,0.575201,0.857639,1309,1299,87.2667
map40_r288_s4,jsq,low,705,40,40,288,4,0.18,470,0.6191489361702127,291,1355,62.980811808118084,41.661254612546124,179,20,0.05844,0.104167,0.367875,0.711806,1320,1149,88.0
map40_r288_s4,jsq,low,706,40,40,288,4,0.18,521,0.3857965451055662,201,962,131.52910602910603,112.78898128898129,320,131,0.057778,0.097222,0.538671,0.777778,1324,1312,88.2667
map40_r288_s4,jsq,low,707,40,40,288,4,0.18,338,0.4408284023668639,149,847,38.52420306965762,20.243211334120424,189,7,0.033252,0.052083,0.445486,0.777778,1436,1415,95.7333
map40_r288_s4,jsq,low,708,40,40,288,4,0.18,356,0.5421348314606742,193,969,51.089783281733745,31.71517027863777,163,6,0.062782,0.086806,0.379868,0.680556,1259,1252,83.9333
map40_r288_s4,jsq,low,709,40,40,288,4,0.18,404,0.6188118811881188,250,1253,90.27214684756584,68.58579409417398,154,10,0.045002,0.076389,0.316843,0.65625,1198,1156,79.8667
map40_r288_s4,jsq,low,710,40,40,288,4,0.18,374,0.5026737967914439,188,1016,55.87303149606299,36.07775590551181,186,16,0.056384,0.072917,0.410926,0.71875,1386,1328,92.4
map40_r288_s4,phasec,low,701,40,40,288,4,0.18,496,0.4899193548387097,243,1179,65.6776929601357,43.575911789652245,253,79,0.059199,0.09375,0.45972,0.798611,1234,1227,82.2667
map40_r288_s4,phasec,low,702,40,40,288,4,0.18,339,0.8672566371681416,294,1299,62.32024634334103,36.20169361046959,45,0,0.037044,0.107639,0.046146,0.111111,407,226,27.1333
map40_r288_s4,phasec,low,703,40,40,288,4,0.18,563,0.5488454706927176,309,1555,69.24308681672025,46.30868167202572,254,80,0.083164,0.163194,0.314338,0.746528,1105,1087,73.6667
map40_r288_s4,phasec,low,704,40,40,288,4,0.18,536,0.7817164179104478,419,1972,69.30375253549695,46.38286004056795,117,1,0.045097,0.107639,0.117338,0.482639,601,573,40.0667
map40_r288_s4,phasec,low,705,40,40,288,4,0.18,470,0.6617021276595745,311,1450,65.80758620689654,43.10689655172414,159,10,0.070792,0.131944,0.30888,0.684028,1121,1052,74.7333
map40_r288_s4,phasec,low,706,40,40,288,4,0.18,521,0.43953934740882916,229,1204,117.71179401993355,95.83803986710963,292,86,0.049148,0.079861,0.431975,0.760417,1181,1177,78.7333
map40_r288_s4,phasec,low,707,40,40,288,4,0.18,338,0.6390532544378699,216,1159,50.792924935289044,29.243313201035374,122,0,0.061394,0.083333,0.285519,0.510417,1377,1362,91.8
map40_r288_s4,phasec,low,708,40,40,288,4,0.18,356,0.6629213483146067,236,1155,136.58354978354978,114.24761904761905,120,2,0.068481,0.111111,0.319741,0.472222,1371,1318,91.4
map40_r288_s4,phasec,low,709,40,40,288,4,0.18,404,0.5346534653465347,216,1080,69.86666666666666,48.3537037037037,188,38,0.053583,0.079861,0.384329,0.711806,1160,1148,77.3333
map40_r288_s4,phasec,low,710,40,40,288,4,0.18,374,0.8850267379679144,331,1513,58.39193654990086,32.38730998017184,43,0,0.025181,0.086806,0.027921,0.086806,168,0,11.2
map40_r288_s4,combo_s1_j1,mid,701,40,40,288,4,0.18,568,0.9348591549295775,531,2212,68.97739602169982,44.11347197106691,37,0,0.006451,0.034722,0.008208,0.038194,0,0,0.0
map40_r288_s4,combo_s1_j1,mid,702,40,40,288,4,0.18,437,0.9176201372997712,401,1722,59.43205574912892,33.56039488966318,36,0,0.018653,0.059028,0.022683,0.072917,3,0,0.2
map40_r288_s4,combo_s1_j1,mid,703,40,40,288,4,0.18,526,0.41254752851711024,217,1163,96.58039552880481,75.50816852966466,309,106,0.053657,0.086806,0.455799,0.826389,1188,1135,79.2
map40_r288_s4,combo_s1_j1,mid,704,40,40,288,4,0.18,470,0.6382978723404256,300,1484,84.49595687331536,61.90229110512129,170,13,0.03128,0.055556,0.338292,0.631944,1201,1185,80.0667
map40_r288_s4,combo_s1_j1,mid,705,40,40,288,4,0.18,523,0.8317399617590823,435,1825,57.49972602739726,33.74356164383562,88,0,0.031831,0.090278,0.09187,0.298611,652,617,43.4667
map40_r288_s4,combo_s1_j1,mid,706,40,40,288,4,0.18,555,0.5459459459459459,303,1413,79.72045293701345,58.510261854210896,252,72,0.055185,0.097222,0.421785,0.711806,1370,1219,91.3333
map40_r288_s4,combo_s1_j1,mid,707,40,40,288,4,0.18,495,0.5313131313131313,263,1292,100.36455108359134,78.73993808049535,232,41,0.057866,0.100694,0.493287,0.802083,1396,1386,93.0667
map40_r288_s4,combo_s1_j1,mid,708,40,40,288,4,0.18,502,0.7470119521912351,375,1795,78.30974930362117,55.820055710306406,127,0,0.037373,0.072917,0.242627,0.475694,1161,1077,77.4
map40_r288_s4,combo_s1_j1,mid,709,40,40,288,4,0.18,547,0.473491773308958,259,1346,81.43313521545319,59.64264487369985,288,95,0.049889,0.090278,0.406813,0.822917,1091,1061,72.7333
map40_r288_s4,combo_s1_j1,mid,710,40,40,288,4,0.18,443,0.5530474040632054,245,1133,61.36010591350397,38.73345101500441,198,43,0.050722,0.09375,0.397625,0.690972,1274,1267,84.9333
map40_r288_s4,greedy,mid,701,40,40,288,4,0.18,568,0.4507042253521127,256,1203,118.49044056525354,98.70573566084788,312,101,0.055991,0.090278,0.51363,0.829861,1374,1287,91.6
map40_r288_s4,greedy,mid,702,40,40,288,4,0.18,437,0.9382151029748284,410,1731,51.32871172732524,26.125361062969382,27,0,0.002222,0.034722,0.009032,0.045139,0,0,0.0
map40_r288_s4,greedy,mid,703,40,40,288,4,0.18,526,0.33269961977186313,175,996,110.80020080321285,90.50100401606426,351,136,0.109299,0.163194,0.516519,0.861111,1280,1273,85.3333
map40_r288_s4,greedy,mid,704,40,40,288,4,0.18,470,0.6404255319148936,301,1478,69.6745602165088,47.5744248985115,169,22,0.055065,0.097222,0.294132,0.690972,972,938,64.8
map40_r288_s4,greedy,mid,705,40,40,288,4,0.18,523,0.6806883365200764,356,1629,153.16390423572744,130.48987108655618,167,13,0.048905,0.09375,0.393558,0.600694,1368,1363,91.2
map40_r288_s4,greedy,mid,706,40,40,288,4,0.18,555,0.4972972972972973,276,1349,60.07190511489993,39.745737583395105,279,93,0.058891,0.111111,0.428347,0.809028,1372,1328,91.4667
map40_r288_s4,greedy,mid,707,40,40,288,4,0.18,495,0.2686868686868687,133,794,196.77707808564233,177.46851385390428,362,131,0.092139,0.114583,0.651919,0.888889,1452,1446,96.8
map40_r288_s4,greedy,mid,708,40,40,288,4,0.18,502,0.4641434262948207,233,1131,43.65340406719717,23.375773651635722,269,84,0.059657,0.086806,0.434294,0.777778,1187,1183,79.1333
map40_r288_s4,greedy,mid,709,40,40,288,4,0.18,547,0.43875685557586835,240,1305,123.29655172413793,101.86666666666666,307,94,0.068157,0.107639,0.463734,0.833333,1247,1220,83.1333
map40_r288_s4,greedy,mid,710,40,40,288,4,0.18,443,0.6388261851015802,283,1337,73.86836200448766,52.11742707554226,160,9,0.049023,0.076389,0.388218,0.635417,1380,1360,92.0
map40_r288_s4,hungarian,mid,701,40,40,288,4,0.18,568,0.44190140845070425,251,1252,99.14776357827476,78.60463258785943,317,102,0.057535,0.100694,0.511944,0.90625,1381,1355,92.0667
map40_r288_s4,hungarian,mid,702,40,40,288,4,0.18,437,0.9382151029748284,410,1738,50.884925201380895,25.70655926352129,27,0,0.001618,0.017361,0.007049,0.045139,0,0,0.0
map40_r288_s4,hungarian,mid,703,40,40,288,4,0.18,526,0.34220532319391633,180,1016,71.24114173228347,51.49409448818898,346,138,0.0911,0.125,0.512361,0.881944,1277,1242,85.1333
map40_r288_s4,hungarian,mid,704,40,40,288,4,0.18,470,0.23829787234042554,112,754,117.06233421750663,98.5079575596817,358,132,0.102125,0.145833,0.582417,0.899306,1331,1317,88.7333
map40_r288_s4,hungarian,mid,705,40,40,288,4,0.18,523,0.6481835564053537,339,1556,140.94794344473007,118.51478149100257,184,3,0.059706,0.118056,0.398248,0.642361,1363,1346,90.8667
map40_r288_s4,hungarian,mid,706,40,40,288,4,0.18,555,0.36036036036036034,200,1030,69.98543689320388,50.084466019417476,355,147,0.067264,0.111111,0.524315,0.868056,1389,1329,92.6
map40_r288_s4,hungarian,mid,707,40,40,288,4,0.18,495,0.39595959595959596,196,1066,69.84427767354596,49.86397748592871,299,71,0.035602,0.072917,0.572204,0.881944,1451,1434,96.7333
map40_r288_s4,hungarian,mid,708,40,40,288,4,0.18,502,0.7450199203187251,374,1735,59.835734870317005,37.70835734870317,128,0,0.023319,0.0625,0.241525,0.510417,1032,981,68.8
map40_r288_s4,hungarian,mid,709,40,40,288,4,0.18,547,0.5228519195612431,286,1464,94.54918032786885,72.64275956284153,261,71,0.043426,0.100694,0.403544,0.802083,1253,1230,83.5333
map40_r288_s4,hungarian,mid,710,40,40,288,4,0.18,443,0.44469525959367945,197,1034,64.94390715667312,45.2862669245648,246,68,0.061942,0.083333,0.461326,0.746528,1379,1355,91.9333
map40_r288_s4,jsq,mid,701,40,40,288,4,0.18,568,0.4894366197183099,278,1295,150.6030888030888,130.18146718146718,290,88,0.052519,0.09375,0.501616,0.753472,1374,1287,91.6
map40_r288_s4,jsq,mid,702,40,40,288,4,0.18,437,0.9382151029748284,410,1731,51.32871172732524,26.125361062969382,27,0,0.002222,0.034722,0.009032,0.045139,0,0,0.0
map40_r288_s4,jsq,mid,703,40,40,288,4,0.18,526,0.33269961977186313,175,996,110.80020080321285,90.50100401606426,351,136,0.109299,0.163194,0.516519,0.861111,1280,1273,85.3333
map40_r288_s4,jsq,mid,704,40,40,288,4,0.18,470,0.6404255319148936,301,1478,69.6745602165088,47.5744248985115,169,22,0.055065,0.097222,0.294132,0.690972,972,938,64.8
map40_r288_s4,jsq,mid,705,40,40,288,4,0.18,523,0.6806883365200764,356,1629,153.16390423572744,130.48987108655618,167,13,0.048905,0.09375,0.393558,0.600694,1368,1363,91.2
map40_r288_s4,jsq,mid,706,40,40,288,4,0.18,555,0.4972972972972973,276,1338,68.30642750373693,47.62929745889387,279,94,0.054734,0.100694,0.428755,0.78125,1369,1314,91.2667
map40_r288_s4,jsq,mid,707,40,40,288,4,0.18,495,0.2727272727272727,135,794,196.91309823677582,177.45969773299748,360,131,0.09222,0.114583,0.652023,0.888889,1452,1446,96.8
map40_r288_s4,jsq,mid,708,40,40,288,4,0.18,502,0.4641434262948207,233,1131,43.65340406719717,23.375773651635722,269,84,0.059657,0.086806,0.434294,0.777778,1187,1183,79.1333
map40_r288_s4,jsq,mid,709,40,40,288,4,0.18,547,0.4844606946983547,265,1347,107.07646622123237,84.62435040831477,282,85,0.057113,0.111111,0.419354,0.805556,1243,1202,82.8667
map40_r288_s4,jsq,mid,710,40,40,288,4,0.18,443,0.4108352144469526,182,917,43.393675027262816,23.851690294438384,261,83,0.079819,0.100694,0.467836,0.763889,1300,1268,86.6667
map40_r288_s4,phasec,mid,701,40,40,288,4,0.18,568,0.7517605633802817,427,1969,69.06043676993397,46.609954291518534,141,1,0.038062,0.090278,0.205799,0.534722,929,909,61.9333
map40_r288_s4,phasec,mid,702,40,40,288,4,0.18,437,0.7414187643020596,324,1537,72.73975276512687,49.527000650618085,113,1,0.064787,0.104167,0.237896,0.475694,1189,1132,79.2667
map40_r288_s4,phasec,mid,703,40,40,288,4,0.18,526,0.655893536121673,345,1677,71.74180083482409,49.4144305307096,181,22,0.053676,0.104167,0.317012,0.677083,1081,1080,72.0667
map40_r288_s4,phasec,mid,704,40,40,288,4,0.18,470,0.7,329,1644,97.3169099756691,74.54805352798054,141,4,0.026845,0.065972,0.275299,0.59375,1185,1141,79.0
map40_r288_s4,phasec,mid,705,40,40,288,4,0.18,523,0.5927342256214149,310,1479,108.40973630831643,85.08045977011494,213,29,0.065262,0.118056,0.38216,0.767361,1252,1192,83.4667
map40_r288_s4,phasec,mid,706,40,40,288,4,0.18,555,0.5765765765765766,320,1494,79.81860776439089,57.768406961178044,235,62,0.057458,0.118056,0.410868,0.732639,1377,1333,91.8
map40_r288_s4,phasec,mid,707,40,40,288,4,0.18,495,0.7070707070707071,350,1661,55.18302227573751,32.65984346779049,145,1,0.038715,0.069444,0.254181,0.548611,1083,1011,72.2
map40_r288_s4,phasec,mid,708,40,40,288,4,0.18,502,0.7051792828685259,354,1750,83.06628571428571,60.797714285714285,148,5,0.041993,0.069444,0.331238,0.576389,1365,1285,91.0
map40_r288_s4,phasec,mid,709,40,40,288,4,0.18,547,0.44972577696526506,246,1277,69.38136256851998,46.61785434612373,301,105,0.037949,0.072917,0.401806,0.854167,1072,1032,71.4667
map40_r288_s4,phasec,mid,710,40,40,288,4,0.18,443,0.510158013544018,226,1094,53.61334552102377,31.33363802559415,217,54,0.059252,0.086806,0.358604,0.704861,1105,1093,73.6667
map40_r288_s4,combo_s1_j1,high,701,40,40,288,4,0.18,564,0.650709219858156,367,1657,69.9915509957755,46.8038624019312,197,32,0.033475,0.072917,0.28641,0.71875,956,908,63.7333
map40_r288_s4,combo_s1_j1,high,702,40,40,288,4,0.18,549,0.46994535519125685,258,1298,53.70338983050848,31.89291217257319,291,84,0.039789,0.0625,0.447718,0.861111,1238,1180,82.5333
map40_r288_s4,combo_s1_j1,high,703,40,40,288,4,0.18,578,0.6280276816608996,363,1860,109.66397849462365,86.37096774193549,215,29,0.043354,0.125,0.28941,0.753472,1168,1153,77.8667
map40_r288_s4,combo_s1_j1,high,704,40,40,288,4,0.18,597,0.541038525963149,323,1552,65.40657216494846,42.524484536082475,274,90,0.062569,0.114583,0.358053,0.774306,1043,1019,69.5333
map40_r288_s4,combo_s1_j1,high,705,40,40,288,4,0.18,598,0.5384615384615384,322,1493,98.47421299397188,74.61955793703952,276,90,0.047794,0.09375,0.381137,0.732639,1139,1110,75.9333
